trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
WTR_3223_V55,09:03:06,08:54:50,90315,18,0,0
WTR_3223_V55,08:58:25,09:01:45,90410,21,0,0
WTR_3223_V55,09:08:33,09:14:57,90407,27,0,0
WTR_3223_V55,09:14:01,09:22:46,90007,36,0,0
WTR_323_V56,07:15:37,07:10:46,90327,1,0,0
WTR_323_V56,07:10:35,07:21:46,90326,3,0,0
WTR_323_V56,07:13:56,07:23:50,90325,5,0,0
WTR_323_V56,07:28:33,07:24:37,90324,6,0,0
WTR_323_V56,07:28:35,07:34:02,90323,7,0,0
WTR_323_V56,07:34:19,07:27:46,90322,8,0,0
WTR_323_V56,07:28:27,07:34:19,90321,10,0,0
WTR_323_V56,07:33:23,07:37:28,90320,11,0,0
WTR_323_V56,07:37:38,07:34:44,90319,13,0,0
WTR_323_V56,07:36:48,07:38:07,90318,15,0,0
WTR_323_V56,07:40:08,07:38:56,90317,16,0,0
WTR_323_V56,07:41:37,07:53:44,90316,17,0,0
WTR_323_V56,07:46:37,07:56:54,90315,18,0,0
WTR_323_V56,07:56:10,07:58:24,90410,21,0,0
WTR_323_V56,07:54:01,07:49:50,90409,23,0,0
WTR_323_V56,08:04:23,07:58:36,90408,24,0,0
WTR_323_V56,07:59:38,08:04:27,90407,27,0,0
WTR_323_V56,08:11:24,08:02:33,90009,30,0,0
WTR_323_V56,08:18:56,08:15:22,90007,36,0,0
WTR_3409_V6,05:59:32,06:00:16,90327,1,0,0
WTR_3409_V6,06:13:23,06:12:58,90326,3,0,0
WTR_3409_V6,06:15:34,06:05:29,90325,5,0,0
WTR_3409_V6,06:15:14,06:13:15,90324,6,0,0
WTR_3409_V6,06:21:12,06:12:07,90323,7,0,0
WTR_3409_V6,06:28:27,06:17:52,90322,8,0,0
WTR_3409_V6,06:23:07,06:20:51,90321,10,0,0
WTR_3409_V6,06:19:57,06:21:58,90320,11,0,0
WTR_3409_V6,06:28:11,06:33:24,90319,13,0,0
WTR_3409_V6,06:24:50,06:36:11,90318,15,0,0
WTR_3409_V6,06:28:31,06:25:04,90317,16,0,0
WTR_3409_V6,06:27:07,06:31:56,90316,17,0,0
WTR_3409_V6,06:35:23,06:38:48,90315,18,0,0
WTR_3409_V6,06:44:02,06:38:46,90410,21,0,0
WTR_3409_V6,06:40:40,06:42:56,90409,23,0,0
WTR_3409_V6,06:48:51,06:40:32,90408,24,0,0
WTR_3409_V6,06:42:50,06:52:38,90407,27,0,0
WTR_3409_V6,06:44:29,06:55:00,90009,30,0,0
WTR_3409_V6,07:01:43,06:50:50,90007,36,0,0
WTR_3409_V7,06:11:22,06:07:24,90327,1,0,0
WTR_3409_V7,06:15:37,06:12:23,90326,3,0,0
WTR_3409_V7,06:19:10,06:16:29,90325,5,0,0
WTR_3409_V7,06:13:48,06:20:19,90324,6,0,0
WTR_3409_V7,06:19:17,06:12:52,90323,7,0,0
WTR_3409_V7,06:14:41,06:16:24,90322,8,0,0
WTR_3409_V7,06:30:45,06:21:13,90321,10,0,0
WTR_3409_V7,06:30:49,06:24:44,90320,11,0,0
WTR_3409_V7,06:29:37,06:28:40,90319,13,0,0
WTR_3409_V7,06:31:37,06:30:40,90318,15,0,0
WTR_3409_V7,06:26:06,06:32:44,90317,16,0,0
WTR_3409_V7,06:26:36,06:39:13,90316,17,0,0
WTR_3409_V7,06:41:56,06:31:43,90315,18,0,0
WTR_3409_V7,06:42:57,06:34:39,90410,21,0,0
WTR_3409_V7,06:37:36,06:40:59,90409,23,0,0
WTR_3409_V7,06:41:06,06:40:41,90408,24,0,0
WTR_3409_V7,06:46:55,06:44:10,90407,27,0,0
WTR_3409_V7,06:42:03,06:48:08,90009,30,0,0
WTR_3409_V7,06:56:35,06:51:02,90007,36,0,0
WTR_3413_V6,07:10:38,07:02:32,90327,1,0,0
WTR_3413_V6,07:02:23,07:10:50,90326,3,0,0
WTR_3413_V6,07:13:34,07:08:46,90325,5,0,0
WTR_3413_V6,07:15:00,07:17:30,90324,6,0,0
WTR_3413_V6,07:22:18,07:19:33,90323,7,0,0
WTR_3413_V6,07:22:21,07:26:07,90322,8,0,0
WTR_3413_V6,07:23:26,07:25:53,90321,10,0,0
WTR_3413_V6,07:25:21,07:20:44,90320,11,0,0
WTR_3413_V6,07:23:17,07:32:46,90319,13,0,0
WTR_3413_V6,07:28:29,07:36:45,90318,15,0,0
WTR_3413_V6,07:36:20,07:38:39,90317,16,0,0
WTR_3413_V6,07:25:59,07:31:38,90316,17,0,0
WTR_3413_V6,07:37:53,07:35:37,90315,18,0,0
WTR_3413_V6,07:41:05,07:41:51,90410,21,0,0
WTR_3413_V6,07:36:30,07:40:26,90409,23,0,0
WTR_3413_V6,07:42:21,07:35:01,90408,24,0,0
WTR_3413_V6,07:44:29,07:49:12,90407,27,0,0
WTR_3413_V6,07:55:50,07:53:30,90009,30,0,0
WTR_3413_V6,08:01:47,07:49:32,90007,36,0,0
WTR_3413_V7,07:08:35,07:05:49,90327,1,0,0
WTR_3413_V7,07:10:20,07:09:15,90326,3,0,0
WTR_3413_V7,07:15:33,07:19:37,90325,5,0,0
WTR_3413_V7,07:09:07,07:20:35,90324,6,0,0
WTR_3413_V7,07:25:54,07:13:26,90323,7,0,0
WTR_3413_V7,07:21:36,07:24:26,90322,8,0,0
WTR_3413_V7,07:23:47,07:28:58,90321,10,0,0
WTR_3413_V7,07:31:00,07:23:53,90320,11,0,0
WTR_3413_V7,07:25:07,07:25:13,90319,13,0,0
WTR_3413_V7,07:27:20,07:34:08,90318,15,0,0
WTR_3413_V7,07:30:54,07:37:17,90317,16,0,0
WTR_3413_V7,07:26:12,07:25:53,90316,17,0,0
WTR_3413_V7,07:33:57,07:29:30,90315,18,0,0
WTR_3413_V7,07:44:03,07:32:05,90410,21,0,0
WTR_3413_V7,07:43:49,07:42:27,90409,23,0,0
WTR_3413_V7,07:37:47,07:43:11,90408,24,0,0
WTR_3413_V7,07:52:53,07:48:29,90407,27,0,0
WTR_3413_V7,07:48:26,07:47:55,90009,30,0,0
WTR_3413_V7,07:59:51,07:55:02,90007,36,0,0
WTR_3417_V6,08:09:23,08:09:59,90327,1,0,0
WTR_3417_V6,08:04:29,08:07:56,90326,3,0,0
WTR_3417_V6,08:16:52,08:17:03,90325,5,0,0
WTR_3417_V6,08:14:22,08:17:04,90324,6,0,0
WTR_3417_V6,08:20:58,08:25:11,90323,7,0,0
WTR_3417_V6,08:16:35,08:28:48,90322,8,0,0
WTR_3417_V6,08:17:29,08:17:26,90321,10,0,0
WTR_3417_V6,08:32:07,08:19:50,90320,11,0,0
WTR_3417_V6,08:29:05,08:30:44,90319,13,0,0
WTR_3417_V6,08:23:01,08:26:57,90318,15,0,0
WTR_3417_V6,08:30:55,08:25:04,90317,16,0,0
WTR_3417_V6,08:31:57,08:31:48,90316,17,0,0
WTR_3417_V6,08:31:52,08:37:36,90315,18,0,0
WTR_3417_V6,08:39:59,08:35:17,90410,21,0,0
WTR_3417_V6,08:44:55,08:46:55,90409,23,0,0
WTR_3417_V6,08:49:53,08:37:18,90408,24,0,0
WTR_3417_V6,08:51:54,08:49:54,90407,27,0,0
WTR_3417_V6,08:52:54,08:49:17,90009,30,0,0
WTR_3417_V6,08:53:00,08:58:42,90007,36,0,0
WTR_3417_V7,08:11:16,07:59:56,90327,1,0,0
WTR_3417_V7,08:12:37,08:02:11,90326,3,0,0
WTR_3417_V7,08:17:09,08:18:38,90325,5,0,0
WTR_3417_V7,08:15:10,08:13:52,90324,6,0,0
WTR_3417_V7,08:22:53,08:19:12,90323,7,0,0
WTR_3417_V7,08:26:57,08:18:48,90322,8,0,0
WTR_3417_V7,08:18:03,08:23:22,90321,10,0,0
WTR_3417_V7,08:32:38,08:30:34,90320,11,0,0
WTR_3417_V7,08:21:36,08:31:47,90319,13,0,0
WTR_3417_V7,08:28:54,08:24:20,90318,15,0,0
WTR_3417_V7,08:27:46,08:36:24,90317,16,0,0
WTR_3417_V7,08:30:22,08:36:11,90316,17,0,0
WTR_3417_V7,08:40:52,08:39:20,90315,18,0,0
WTR_3417_V7,08:40:17,08:41:11,90410,21,0,0
WTR_3417_V7,08:40:00,08:42:40,90409,23,0,0
WTR_3417_V7,08:40:19,08:44:19,90408,24,0,0
WTR_3417_V7,08:51:26,08:43:57,90407,27,0,0
WTR_3417_V7,08:46:49,08:50:24,90009,30,0,0
WTR_3417_V7,09:00:00,08:48:49,90007,36,0,0
WTR_3421_V5,08:58:45,08:53:06,90327,1,0,0
WTR_3421_V5,08:58:10,08:58:45,90326,3,0,0
WTR_3421_V5,08:59:09,09:04:07,90325,5,0,0
WTR_3421_V5,09:10:48,09:10:52,90324,6,0,0
WTR_3421_V5,09:20:20,09:11:31,90323,7,0,0
WTR_3421_V5,09:15:07,09:19:42,90322,8,0,0
WTR_3421_V5,09:24:22,09:24:20,90321,10,0,0
WTR_3421_V5,09:18:58,09:19:05,90320,11,0,0
WTR_3421_V5,09:23:30,09:23:11,90319,13,0,0
WTR_3421_V5,09:30:39,09:23:13,90318,15,0,0
WTR_3421_V5,09:37:30,09:34:03,90317,16,0,0
WTR_3421_V5,09:26:46,09:37:26,90316,17,0,0
WTR_3421_V5,09:41:29,09:40:06,90315,18,0,0
WTR_3421_V5,09:37:26,09:42:15,90410,21,0,0
WTR_3421_V5,09:36:42,09:44:25,90409,23,0,0
WTR_3421_V5,09:36:26,09:39:42,90408,24,0,0
WTR_3421_V5,09:52:47,09:51:58,90407,27,0,0
WTR_3421_V5,09:48:53,09:49:00,90009,30,0,0
WTR_3421_V5,10:00:15,10:02:12,90007,36,0,0
WTR_3421_V6,08:58:49,09:06:03,90327,1,0,0
WTR_3421_V6,09:09:58,09:10:49,90326,3,0,0
WTR_3421_V6,09:12:35,09:16:52,90325,5,0,0
WTR_3421_V6,09:10:29,09:21:35,90324,6,0,0
WTR_3421_V6,09:16:16,09:13:27,90323,7,0,0
WTR_3421_V6,09:23:43,09:16:49,90322,8,0,0
WTR_3421_V6,09:26:04,09:24:06,90321,10,0,0
WTR_3421_V6,09:27:34,09:29:22,90320,11,0,0
WTR_3421_V6,09:23:19,09:28:52,90319,13,0,0
WTR_3421_V6,09:33:25,09:25:33,90318,15,0,0
WTR_3421_V6,09:28:15,09:32:12,90317,16,0,0
WTR_3421_V6,09:26:12,09:28:07,90316,17,0,0
WTR_3421_V6,09:29:53,09:41:53,90315,18,0,0
WTR_3421_V6,09:32:42,09:37:06,90410,21,0,0
WTR_3421_V6,09:42:13,09:34:42,90409,23,0,0
WTR_3421_V6,09:48:38,09:46:46,90408,24,0,0
WTR_3421_V6,09:52:40,09:44:34,90407,27,0,0
WTR_3421_V6,09:55:42,09:51:24,90009,30,0,0
WTR_3421_V6,09:52:42,09:54:32,90007,36,0,0
WTR_3421_V7,09:01:26,09:09:52,90327,1,0,0
WTR_3421_V7,09:10:23,09:02:51,90326,3,0,0
WTR_3421_V7,09:13:51,09:10:18,90325,5,0,0
WTR_3421_V7,09:20:05,09:12:12,90324,6,0,0
WTR_3421_V7,09:15:42,09:18:41,90323,7,0,0
WTR_3421_V7,09:20:39,09:17:14,90322,8,0,0
WTR_3421_V7,09:19:13,09:28:58,90321,10,0,0
WTR_3421_V7,09:31:55,09:21:51,90320,11,0,0
WTR_3421_V7,09:24:19,09:20:52,90319,13,0,0
WTR_3421_V7,09:25:50,09:23:37,90318,15,0,0
WTR_3421_V7,09:32:18,09:30:07,90317,16,0,0
WTR_3421_V7,09:26:16,09:38:09,90316,17,0,0
WTR_3421_V7,09:27:55,09:29:08,90315,18,0,0
WTR_3421_V7,09:37:36,09:35:20,90410,21,0,0
WTR_3421_V7,09:38:29,09:44:56,90409,23,0,0
WTR_3421_V7,09:49:29,09:38:30,90408,24,0,0
WTR_3421_V7,09:42:26,09:52:01,90407,27,0,0
WTR_3421_V7,09:50:26,09:51:41,90009,30,0,0
WTR_3421_V7,10:00:59,09:48:13,90007,36,0,0
WTR_3425_V5,09:55:59,09:57:20,90327,1,0,0
WTR_3425_V5,09:59:48,10:01:14,90326,3,0,0
WTR_3425_V5,10:05:13,10:05:59,90325,5,0,0
WTR_3425_V5,10:20:05,10:19:31,90324,6,0,0
WTR_3425_V5,10:15:15,10:16:57,90323,7,0,0
WTR_3425_V5,10:19:55,10:12:34,90322,8,0,0
WTR_3425_V5,10:16:22,10:21:12,90321,10,0,0
WTR_3425_V5,10:22:45,10:23:18,90320,11,0,0
WTR_3425_V5,10:33:49,10:22:14,90319,13,0,0
WTR_3425_V5,10:36:01,10:36:37,90318,15,0,0
WTR_3425_V5,10:27:06,10:35:00,90317,16,0,0
WTR_3425_V5,10:32:20,10:37:11,90316,17,0,0
WTR_3425_V5,10:44:48,10:37:30,90315,18,0,0
WTR_3425_V5,10:44:34,10:39:55,90410,21,0,0
WTR_3425_V5,10:41:30,10:42:07,90409,23,0,0
WTR_3425_V5,10:37:20,10:48:17,90408,24,0,0
WTR_3425_V5,10:43:53,10:51:22,90407,27,0,0
WTR_3425_V5,10:50:57,10:52:07,90009,30,0,0
WTR_3425_V5,11:01:00,10:54:47,90007,36,0,0
WTR_3425_V6,10:03:34,10:11:57,90327,1,0,0
WTR_3425_V6,10:04:38,10:02:35,90326,3,0,0
WTR_3425_V6,10:11:12,10:14:01,90325,5,0,0
WTR_3425_V6,10:23:49,10:23:28,90324,6,0,0
WTR_3425_V6,10:17:52,10:23:23,90323,7,0,0
WTR_3425_V6,10:27:53,10:19:14,90322,8,0,0
WTR_3425_V6,10:17:51,10:29:31,90321,10,0,0
WTR_3425_V6,10:18:44,10:22:37,90320,11,0,0
WTR_3425_V6,10:22:31,10:29:50,90319,13,0,0
WTR_3425_V6,10:25:51,10:31:57,90318,15,0,0
WTR_3425_V6,10:33:41,10:29:26,90317,16,0,0
WTR_3425_V6,10:36:54,10:25:10,90316,17,0,0
WTR_3425_V6,10:30:29,10:41:59,90315,18,0,0
WTR_3425_V6,10:43:04,10:42:11,90410,21,0,0
WTR_3425_V6,10:36:33,10:47:29,90409,23,0,0
WTR_3425_V6,10:45:05,10:41:42,90408,24,0,0
WTR_3425_V6,10:41:35,10:52:00,90407,27,0,0
WTR_3425_V6,10:43:05,10:54:09,90009,30,0,0
WTR_3425_V6,10:52:45,10:54:15,90007,36,0,0
WTR_3425_V7,10:01:37,10:12:26,90327,1,0,0
WTR_3425_V7,10:08:21,10:12:35,90326,3,0,0
WTR_3425_V7,10:10:50,10:07:18,90325,5,0,0
WTR_3425_V7,10:20:45,10:13:22,90324,6,0,0
WTR_3425_V7,10:18:15,10:26:57,90323,7,0,0
WTR_3425_V7,10:22:46,10:20:43,90322,8,0,0
WTR_3425_V7,10:25:32,10:20:27,90321,10,0,0
WTR_3425_V7,10:29:17,10:28:42,90320,11,0,0
WTR_3425_V7,10:29:28,10:33:12,90319,13,0,0
WTR_3425_V7,10:23:46,10:23:05,90318,15,0,0
WTR_3425_V7,10:38:43,10:30:28,90317,16,0,0
WTR_3425_V7,10:34:24,10:25:47,90316,17,0,0
WTR_3425_V7,10:33:19,10:27:04,90315,18,0,0
WTR_3425_V7,10:35:36,10:35:05,90410,21,0,0
WTR_3425_V7,10:35:29,10:40:59,90409,23,0,0
WTR_3425_V7,10:41:31,10:45:50,90408,24,0,0
WTR_3425_V7,10:39:43,10:52:40,90407,27,0,0
WTR_3425_V7,10:49:30,10:56:18,90009,30,0,0
WTR_3425_V7,10:55:13,10:59:11,90007,36,0,0
WTR_3429_V5,11:00:21,11:00:12,90327,1,0,0
WTR_3429_V5,11:06:00,11:05:35,90326,3,0,0
WTR_3429_V5,11:07:56,11:13:57,90325,5,0,0
WTR_3429_V5,11:07:27,11:15:40,90324,6,0,0
WTR_3429_V5,11:12:18,11:11:45,90323,7,0,0
WTR_3429_V5,11:24:56,11:21:16,90322,8,0,0
WTR_3429_V5,11:17:54,11:30:43,90321,10,0,0
WTR_3429_V5,11:24:11,11:21:53,90320,11,0,0
WTR_3429_V5,11:22:19,11:33:19,90319,13,0,0
WTR_3429_V5,11:36:54,11:29:55,90318,15,0,0
WTR_3429_V5,11:31:47,11:37:52,90317,16,0,0
WTR_3429_V5,11:31:25,11:30:19,90316,17,0,0
WTR_3429_V5,11:31:10,11:36:50,90315,18,0,0
WTR_3429_V5,11:44:57,11:43:48,90410,21,0,0
WTR_3429_V5,11:48:01,11:44:30,90409,23,0,0
WTR_3429_V5,11:51:00,11:44:23,90408,24,0,0
WTR_3429_V5,11:54:20,11:45:40,90407,27,0,0
WTR_3429_V5,11:51:41,11:43:44,90009,30,0,0
WTR_3429_V5,11:56:39,11:50:24,90007,36,0,0
WTR_3429_V6,11:06:30,11:05:52,90327,1,0,0
WTR_3429_V6,11:01:02,11:06:44,90326,3,0,0
WTR_3429_V6,11:18:58,11:14:04,90325,5,0,0
WTR_3429_V6,11:23:23,11:19:52,90324,6,0,0
WTR_3429_V6,11:16:17,11:22:12,90323,7,0,0
WTR_3429_V6,11:28:14,11:18:14,90322,8,0,0
WTR_3429_V6,11:30:59,11:17:00,90321,10,0,0
WTR_3429_V6,11:23:03,11:24:15,90320,11,0,0
WTR_3429_V6,11:25:59,11:21:27,90319,13,0,0
WTR_3429_V6,11:29:01,11:35:24,90318,15,0,0
WTR_3429_V6,11:24:56,11:32:14,90317,16,0,0
WTR_3429_V6,11:25:47,11:32:31,90316,17,0,0
WTR_3429_V6,11:36:45,11:35:05,90315,18,0,0
WTR_3429_V6,11:37:05,11:41:24,90410,21,0,0
WTR_3429_V6,11:39:39,11:42:02,90409,23,0,0
WTR_3429_V6,11:40:04,11:35:20,90408,24,0,0
WTR_3429_V6,11:48:09,11:39:17,90407,27,0,0
WTR_3429_V6,11:43:03,11:55:40,90009,30,0,0
WTR_3429_V6,11:59:07,11:57:18,90007,36,0,0
WTR_3429_V7,11:07:40,11:10:59,90327,1,0,0
WTR_3429_V7,11:02:51,11:04:18,90326,3,0,0
WTR_3429_V7,11:10:07,11:12:14,90325,5,0,0
WTR_3429_V7,11:13:07,11:16:26,90324,6,0,0
WTR_3429_V7,11:20:55,11:12:06,90323,7,0,0
WTR_3429_V7,11:28:44,11:22:02,90322,8,0,0
WTR_3429_V7,11:22:49,11:20:53,90321,10,0,0
WTR_3429_V7,11:31:24,11:20:37,90320,11,0,0
WTR_3429_V7,11:30:04,11:32:41,90319,13,0,0
WTR_3429_V7,11:33:43,11:29:16,90318,15,0,0
WTR_3429_V7,11:28:51,11:38:45,90317,16,0,0
WTR_3429_V7,11:31:42,11:32:04,90316,17,0,0
WTR_3429_V7,11:33:50,11:27:06,90315,18,0,0
WTR_3429_V7,11:45:42,11:34:14,90410,21,0,0
WTR_3429_V7,11:47:20,11:37:03,90409,23,0,0
WTR_3429_V7,11:37:30,11:38:46,90408,24,0,0
WTR_3429_V7,11:46:40,11:44:14,90407,27,0,0
WTR_3429_V7,11:51:14,11:52:29,90009,30,0,0
WTR_3429_V7,11:55:29,12:01:31,90007,36,0,0
WTR_3433_V5,11:57:29,11:56:52,90327,1,0,0
WTR_3433_V5,12:04:49,12:06:46,90326,3,0,0
WTR_3433_V5,12:08:06,12:09:22,90325,5,0,0
WTR_3433_V5,12:07:46,12:16:32,90324,6,0,0
WTR_3433_V5,12:18:54,12:16:42,90323,7,0,0
WTR_3433_V5,12:25:21,12:16:38,90322,8,0,0
WTR_3433_V5,12:21:34,12:30:05,90321,10,0,0
WTR_3433_V5,12:27:20,12:23:19,90320,11,0,0
WTR_3433_V5,12:28:06,12:26:32,90319,13,0,0
WTR_3433_V5,12:23:51,12:28:08,90318,15,0,0
WTR_3433_V5,12:39:00,12:30:43,90317,16,0,0
WTR_3433_V5,12:28:53,12:39:36,90316,17,0,0
WTR_3433_V5,12:40:47,12:34:09,90315,18,0,0
WTR_3433_V5,12:43:04,12:39:38,90410,21,0,0
WTR_3433_V5,12:35:31,12:42:11,90409,23,0,0
WTR_3433_V5,12:49:22,12:49:41,90408,24,0,0
WTR_3433_V5,12:40:45,12:54:41,90407,27,0,0
WTR_3433_V5,12:55:35,12:45:40,90009,30,0,0
WTR_3433_V5,12:49:37,12:55:26,90007,36,0,0
WTR_3433_V6,12:08:50,12:00:11,90327,1,0,0
WTR_3433_V6,12:07:05,12:12:06,90326,3,0,0
WTR_3433_V6,12:05:23,12:15:13,90325,5,0,0
WTR_3433_V6,12:23:38,12:09:45,90324,6,0,0
WTR_3433_V6,12:26:36,12:17:52,90323,7,0,0
WTR_3433_V6,12:16:46,12:25:40,90322,8,0,0
WTR_3433_V6,12:25:34,12:28:54,90321,10,0,0
WTR_3433_V6,12:19:26,12:27:03,90320,11,0,0
WTR_3433_V6,12:33:00,12:21:21,90319,13,0,0
WTR_3433_V6,12:30:45,12:30:43,90318,15,0,0
WTR_3433_V6,12:25:18,12:29:46,90317,16,0,0
WTR_3433_V6,12:32:41,12:31:39,90316,17,0,0
WTR_3433_V6,12:34:58,12:27:47,90315,18,0,0
WTR_3433_V6,12:31:18,12:35:43,90410,21,0,0
WTR_3433_V6,12:42:47,12:35:01,90409,23,0,0
WTR_3433_V6,12:38:32,12:45:10,90408,24,0,0
WTR_3433_V6,12:48:44,12:44:39,90407,27,0,0
WTR_3433_V6,12:55:42,12:45:28,90009,30,0,0
WTR_3433_V6,12:50:26,12:58:04,90007,36,0,0
WTR_3433_V7,12:03:40,11:58:45,90327,1,0,0
WTR_3433_V7,12:04:23,12:11:04,90326,3,0,0
WTR_3433_V7,12:10:45,12:17:43,90325,5,0,0
WTR_3433_V7,12:09:36,12:11:33,90324,6,0,0
WTR_3433_V7,12:25:34,12:24:42,90323,7,0,0
WTR_3433_V7,12:26:52,12:19:40,90322,8,0,0
WTR_3433_V7,12:26:21,12:18:47,90321,10,0,0
WTR_3433_V7,12:28:41,12:22:33,90320,11,0,0
WTR_3433_V7,12:21:40,12:34:49,90319,13,0,0
WTR_3433_V7,12:29:37,12:28:23,90318,15,0,0
WTR_3433_V7,12:26:52,12:35:37,90317,16,0,0
WTR_3433_V7,12:26:26,12:33:35,90316,17,0,0
WTR_3433_V7,12:38:37,12:29:09,90315,18,0,0
WTR_3433_V7,12:33:09,12:33:22,90410,21,0,0
WTR_3433_V7,12:44:25,12:37:21,90409,23,0,0
WTR_3433_V7,12:41:37,12:42:43,90408,24,0,0
WTR_3433_V7,12:47:20,12:50:52,90407,27,0,0
WTR_3433_V7,12:44:57,12:47:41,90009,30,0,0
WTR_3433_V7,12:53:31,12:49:12,90007,36,0,0
WTR_3437_V5,13:06:34,13:00:02,90327,1,0,0
WTR_3437_V5,13:07:57,13:08:39,90326,3,0,0
WTR_3437_V5,13:17:19,13:07:29,90325,5,0,0
WTR_3437_V5,13:10:14,13:21:55,90324,6,0,0
WTR_3437_V5,13:10:52,13:11:24,90323,7,0,0
WTR_3437_V5,13:26:22,13:19:41,90322,8,0,0
WTR_3437_V5,13:27:16,13:21:20,90321,10,0,0
WTR_3437_V5,13:18:33,13:28:38,90320,11,0,0
WTR_3437_V5,13:24:24,13:25:59,90319,13,0,0
WTR_3437_V5,13:24:24,13:35:03,90318,15,0,0
WTR_3437_V5,13:39:51,13:33:10,90317,16,0,0
WTR_3437_V5,13:32:04,13:40:37,90316,17,0,0
WTR_3437_V5,13:39:36,13:36:51,90315,18,0,0
WTR_3437_V5,13:46:14,13:40:13,90410,21,0,0
WTR_3437_V5,13:42:45,13:43:21,90409,23,0,0
WTR_3437_V5,13:48:58,13:51:13,90408,24,0,0
WTR_3437_V5,13:46:55,13:49:08,90407,27,0,0
WTR_3437_V5,13:46:25,13:43:12,90009,30,0,0
WTR_3437_V5,13:59:52,13:57:01,90007,36,0,0
WTR_3437_V6,13:12:52,13:12:50,90327,1,0,0
WTR_3437_V6,13:04:07,13:01:09,90326,3,0,0
WTR_3437_V6,13:10:57,13:05:01,90325,5,0,0
WTR_3437_V6,13:23:23,13:15:36,90324,6,0,0
WTR_3437_V6,13:22:25,13:21:21,90323,7,0,0
WTR_3437_V6,13:25:13,13:18:28,90322,8,0,0
WTR_3437_V6,13:28:14,13:18:30,90321,10,0,0
WTR_3437_V6,13:22:57,13:21:48,90320,11,0,0
WTR_3437_V6,13:32:36,13:33:04,90319,13,0,0
WTR_3437_V6,13:32:19,13:35:00,90318,15,0,0
WTR_3437_V6,13:35:33,13:31:22,90317,16,0,0
WTR_3437_V6,13:32:34,13:38:58,90316,17,0,0
WTR_3437_V6,13:33:45,13:29:04,90315,18,0,0
WTR_3437_V6,13:32:42,13:44:58,90410,21,0,0
WTR_3437_V6,13:33:07,13:34:08,90409,23,0,0
WTR_3437_V6,13:37:14,13:38:36,90408,24,0,0
WTR_3437_V6,13:43:37,13:43:11,90407,27,0,0
WTR_3437_V6,13:48:18,13:48:20,90009,30,0,0
WTR_3437_V6,14:01:48,14:02:47,90007,36,0,0
WTR_3437_V7,12:58:01,13:06:09,90327,1,0,0
WTR_3437_V7,13:12:21,13:09:59,90326,3,0,0
WTR_3437_V7,13:09:40,13:06:02,90325,5,0,0
WTR_3437_V7,13:15:17,13:21:37,90324,6,0,0
WTR_3437_V7,13:22:23,13:26:13,90323,7,0,0
WTR_3437_V7,13:17:07,13:23:16,90322,8,0,0
WTR_3437_V7,13:22:31,13:21:49,90321,10,0,0
WTR_3437_V7,13:22:48,13:24:14,90320,11,0,0
WTR_3437_V7,13:24:02,13:20:38,90319,13,0,0
WTR_3437_V7,13:23:02,13:30:33,90318,15,0,0
WTR_3437_V7,13:38:36,13:37:46,90317,16,0,0
WTR_3437_V7,13:38:54,13:32:44,90316,17,0,0
WTR_3437_V7,13:36:14,13:40:55,90315,18,0,0
WTR_3437_V7,13:36:12,13:40:26,90410,21,0,0
WTR_3437_V7,13:41:03,13:47:32,90409,23,0,0
WTR_3437_V7,13:46:27,13:44:52,90408,24,0,0
WTR_3437_V7,13:44:38,13:44:32,90407,27,0,0
WTR_3437_V7,13:54:40,13:50:56,90009,30,0,0
WTR_3437_V7,13:48:56,14:00:17,90007,36,0,0
WTR_3441_V5,14:00:40,13:56:55,90327,1,0,0
WTR_3441_V5,14:01:20,13:58:54,90326,3,0,0
WTR_3441_V5,14:15:44,14:03:10,90325,5,0,0
WTR_3441_V5,14:09:15,14:10:25,90324,6,0,0
WTR_3441_V5,14:24:13,14:22:19,90323,7,0,0
WTR_3441_V5,14:21:42,14:23:15,90322,8,0,0
WTR_3441_V5,14:24:03,14:19:15,90321,10,0,0
WTR_3441_V5,14:29:54,14:30:00,90320,11,0,0
WTR_3441_V5,14:26:22,14:23:19,90319,13,0,0
WTR_3441_V5,14:28:30,14:37:09,90318,15,0,0
WTR_3441_V5,14:35:24,14:33:27,90317,16,0,0
WTR_3441_V5,14:42:59,14:42:03,90316,17,0,0
WTR_3441_V5,14:34:27,14:35:42,90315,18,0,0
WTR_3441_V5,14:33:40,14:41:55,90410,21,0,0
WTR_3441_V5,14:45:49,14:39:11,90409,23,0,0
WTR_3441_V5,14:43:51,14:39:38,90408,24,0,0
WTR_3441_V5,14:44:04,14:43:16,90407,27,0,0
WTR_3441_V5,14:44:13,14:53:33,90009,30,0,0
WTR_3441_V5,14:57:54,15:02:06,90007,36,0,0
WTR_3441_V6,13:58:13,14:04:34,90327,1,0,0
WTR_3441_V6,14:03:00,14:11:42,90326,3,0,0
WTR_3441_V6,14:05:34,14:07:22,90325,5,0,0
WTR_3441_V6,14:09:47,14:15:10,90324,6,0,0
WTR_3441_V6,14:16:39,14:15:10,90323,7,0,0
WTR_3441_V6,14:17:02,14:19:50,90322,8,0,0
WTR_3441_V6,14:30:06,14:23:19,90321,10,0,0
WTR_3441_V6,14:22:18,14:24:04,90320,11,0,0
WTR_3441_V6,14:32:32,14:28:33,90319,13,0,0
